,nombre_artista,nombre_cancion,año_lanzamiento,género_musical,tipo
510,Mägo de Oz,Tu madre es una cabra,2021,rock,track
511,Turnstile,BLACKOUT,2021,rock,track
512,Duran Duran,INVISIBLE,2021,rock,track
513,Milky Chance,Colorado,2021,rock,track
514,Caskets,Glass Heart,2021,rock,track
515,Greta Van Fleet,Heat Above,2021,rock,track
516,Twenty One Pilots,Shy Away,2021,rock,track
517,Milky Chance,Tainted Love,2021,rock,track
518,Fito y Fitipaldis,Cielo hermético,2021,rock,track
519,Airbag,Pensamientos,2021,rock,track
520,The Offspring,Let The Bad Times Roll,2021,rock,track
521,Fran Mariscal,Buscando algo,2021,rock,track
522,The Offspring,Coming For You,2021,rock,track
523,Måneskin,MAMMAMIA,2021,rock,track
524,Imagine Dragons,Follow You,2021,rock,track
525,llvna,Tu lista de Spotify,2021,rock,track
526,Enol,Limón,2021,rock,track
527,Del Water Gap,Ode to a Conversation Stuck in Your Throat,2021,rock,track
528,Iron Maiden,The Writing on the Wall,2021,rock,track
529,Metallica,Enter Sandman - Remastered 2021,2021,rock,track
530,Metallica,Nothing Else Matters - Remastered 2021,2021,rock,track
531,Mareux,The Perfect Girl,2021,rock,track
532,Robe,Segundo movimiento: Mierda de filosofía,2021,rock,track
533,Mala Hierba,Sentado en el camino,2021,rock,track
534,Los Fabulosos Cadillacs,Matador - Remasterizado 2008,2021,rock,track
535,Volbeat,Shotgun Blues,2021,rock,track
536,Robe,Interludio,2021,rock,track
537,Kamikazes,Mi Tormenta,2021,rock,track
538,Mala Hierba,Media ración,2021,rock,track
539,Fito y Fitipaldis,Cielo hermético,2021,rock,track
540,Metallica,Don't Tread on Me - Remastered 2021,2021,rock,track
541,Benito Kamelas,Alma Libre,2021,rock,track
542,Benito Kamelas,Abril,2021,rock,track
543,Metallica,Sad But True - Remastered 2021,2021,rock,track
544,Fito y Fitipaldis,A quemarropa,2021,rock,track
545,Benito Kamelas,Levante,2021,rock,track
546,Metallica,Wherever I May Roam - Remastered 2021,2021,rock,track
547,Benito Kamelas,Resiliencia,2021,rock,track
548,Benito Kamelas,El Renacer del Guerrero,2021,rock,track
549,Metallica,The Unforgiven - Remastered 2021,2021,rock,track
550,YUNGBLUD,fleabag,2021,rock,track
551,THE DRIVER ERA,A Kiss,2021,rock,track
552,Royal Blood,Oblivion,2021,rock,track
553,Duran Duran,INVISIBLE,2021,rock,track
554,Greta Van Fleet,Light My Love,2021,rock,track
555,Limp Bizkit,"Turn It Up, Bitch",2021,rock,track
556,Måneskin,I WANNA BE YOUR SLAVE (with Iggy Pop),2021,rock,track
557,Andrés Calamaro,Flaca,2021,rock,track
558,Papa Roach,Last Resort (Reloaded),2021,rock,track
559,Andrés Calamaro,Flaca,2021,rock,track
560,IDLES,Damaged Goods,2021,rock,track
561,The Rare Occasions,Origami,2021,rock,track
562,The Rolling Stones,Jumpin' Jack Flash,2021,rock,track
563,Holding Absence,Afterlife,2021,rock,track
564,KALEO,Skinny,2021,rock,track
565,jxdn,ANGELS & DEMONS,2021,rock,track
566,Caskets,Drowned in Emotion,2021,rock,track
567,A Day To Remember,Resentment,2021,rock,track
568,Solence,Good F**King Music,2021,rock,track
569,Caskets,Lost in Echoes,2021,rock,track
570,Walls,Ya no soy yo,2021,rock,track
571,Rag'n'Bone Man,All You Ever Wanted,2021,rock,track
572,No Te Va Gustar,No Te Imaginás,2021,rock,track
573,Guns N' Roses,Hard Skool,2021,rock,track
574,Billy Idol,Bitter Taste,2021,rock,track
575,Walls,Tan vacío (feat. Hens),2021,rock,track
576,Greta Van Fleet,Built By Nations,2021,rock,track
577,Barua,Ropa de Domingo,2021,rock,track
578,Los Fabulosos Cadillacs,La Parte de Adelante,2021,rock,track
579,late night drive home,Stress Relief,2021,rock,track
580,Valira,Luz Errante,2021,rock,track
581,Imagine Dragons,Wrecked,2021,rock,track
582,Los Fabulosos Cadillacs,El Satánico Dr. Cadillac (Versión '93) - Remasterizado 2008,2021,rock,track
583,Poncho K,Fijo en las Paredes,2021,rock,track
584,Sublevados,Triste Canción de Amor,2021,rock,track
585,Mala Hierba,Sentado en el camino,2021,rock,track
586,Cableados,La Última y Nos Vamos,2021,rock,track
587,Poncho K,Ring Ring,2021,rock,track
588,Iron Maiden,Days Of Future Past,2021,rock,track
589,Kamikazes,Caso Aparte,2021,rock,track
590,Ozzy Osbourne,Hellraiser - 30th Anniversary Edition,2021,rock,track
591,Kamikazes,Lejos de Aquí,2021,rock,track
592,Volbeat,Wait A Minute My Girl,2021,rock,track
593,Volbeat,Becoming,2021,rock,track
594,Volbeat,Temple Of Ekur,2021,rock,track
595,Metallica,Of Wolf and Man - Remastered 2021,2021,rock,track
596,Metallica,Through the Never - Remastered 2021,2021,rock,track
597,Metallica,Holier Than Thou - Remastered 2021,2021,rock,track
598,Mala Hierba,Llegó el crujido,2021,rock,track
599,Benito Kamelas,Nuestra Lucha Es la Libertad,2021,rock,track
600,Bring Me The Horizon,DiE4u,2021,rock,track
601,Ragged Insomnia,Imagine Dragons,2021,rock,track
602,Metallica,Wherever I May Roam - Remastered 2021,2021,rock,track
603,Los Auténticos Decadentes,Golpes en el Corazón,2021,rock,track
604,AJR,Way Less Sad,2021,rock,track
605,Royal Blood,Boilermaker,2021,rock,track
606,Keanu Bicol,i won't run,2021,rock,track
607,Citizen Soldier,Face to Face,2021,rock,track
608,Falling In Reverse,I'm Not A Vampire - Revamped,2021,rock,track
609,Radiohead,Everything In Its Right Place,2021,rock,track
610,Surf Curse,Freaks (feat. Travis Barker),2021,rock,track
611,Inhaler,When It Breaks,2021,rock,track
612,Ozzy Osbourne,Hellraiser - 30th Anniversary Edition,2021,rock,track
613,Foo Fighters,Waiting On A War,2021,rock,track
614,Lasso,"De mí, de mí, de mí",2021,rock,track
615,WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,2021,rock,track
616,Saint Chaos,Walk,2021,rock,track
617,Saint Motel,A Good Song Never Dies,2021,rock,track
618,Greta Van Fleet,Age of Machine,2021,rock,track
619,Dead Poet Society,.intoodeep.,2021,rock,track
620,Måneskin,I WANNA BE YOUR SLAVE (with Iggy Pop),2021,rock,track
621,Friday Pilots Club,For The Wicked,2021,rock,track
622,Wine Lips,Eyes,2021,rock,track
623,Limp Bizkit,Out Of Style,2021,rock,track
624,Santana,Joy,2021,rock,track
625,Metallica,Nothing Else Matters - Remastered 2021,2021,rock,track
626,Airbag,Ganas de Verte,2021,rock,track
627,Greta Van Fleet,"My Way, Soon",2021,rock,track
628,Various Artists,Free Bird - Edit,2021,rock,track
629,Kevin Walkman,its alright :),2021,rock,track
630,The Dirty Shirts,Gin & Tonic,2021,rock,track
631,Bayron Caicedo,Verbenita,2021,rock,track
632,Metallica,Enter Sandman - Remastered 2021,2021,rock,track
633,Gary Moore,In My Dreams,2021,rock,track
634,Metallica,My Friend of Misery - Remastered 2021,2021,rock,track
635,Los Fabulosos Cadillacs,La Parte de Adelante,2021,rock,track
636,Metallica,Sad But True - Remastered 2021,2021,rock,track
637,Heroes Del Silencio,La chispa adecuada,2021,rock,track
638,Los De Marras,Me Arremango,2021,rock,track
639,Metallica,The Struggle Within - Remastered 2021,2021,rock,track
640,Walls,Tan vacío (feat. Hens),2021,rock,track
641,Barua,Ropa de Domingo,2021,rock,track
642,EKKSTACY,"it only gets worse, i promise",2021,rock,track
643,Still Corners,Heavy Days,2021,rock,track
644,Metallica,The God That Failed - Remastered 2021,2021,rock,track
645,Volbeat,Becoming,2021,rock,track
646,The Blue Stones,Shakin' Off The Rust,2021,rock,track
647,Enol,Superstar,2021,rock,track
648,Carta Blanca,Reloj de Arena,2021,rock,track
649,Poncho K,Ring Ring,2021,rock,track
650,Xdinary Heroes,Happy Death Day,2021,rock,track
651,Dirty Heads,Vacation,2021,rock,track
652,Maggie Lindemann,Crash and Burn,2021,rock,track
653,Alessia Cara,Enter Sandman,2021,rock,track
654,Andrew Prahlow,The River,2021,rock,track
655,Andrés Calamaro,Tantas Veces,2021,rock,track
656,Twenty One Pilots,Shy Away - Livestream Version,2021,rock,track
657,Wallows,Quarterback,2021,rock,track
658,Indio Solari,Encuentro con un Ángel Amateur - En Vivo,2021,rock,track
659,STARSET,INFECTED,2021,rock,track
660,Oliver Tree,The Internet,2021,rock,track
661,Los Auténticos Decadentes,Golpes en el Corazón,2021,rock,track
662,Foo Fighters,No Son Of Mine,2021,rock,track
663,jxdn,SO WHAT!,2021,rock,track
664,Kings of Leon,The Bandit,2021,rock,track
665,King Gizzard & The Lizard Wizard,O.N.E.,2021,rock,track
666,Caramelos De Cianuro,Escalofrío,2021,rock,track
667,Royal Republic,RATA-TATA,2021,rock,track
668,Airbag,Cuchillos Guantanamera,2021,rock,track
669,Dropkick Murphys,Smash Shit Up,2021,rock,track
670,KALEO,Alter Ego,2021,rock,track
671,The Who,I Can See For Miles - Mono Version,2021,rock,track
672,Wilderado,Surefire,2021,rock,track
673,Guns N' Roses,ABSUЯD,2021,rock,track
674,Greta Van Fleet,Stardust Chords,2021,rock,track
675,Nevertel,everything in my mind,2021,rock,track
676,King Gizzard & The Lizard Wizard,Shanghai,2021,rock,track
677,Airbag,Perdido,2021,rock,track
678,Architects,Meteor,2021,rock,track
679,Caskets,Hold Me Now,2021,rock,track
680,Rag'n'Bone Man,Crossfire,2021,rock,track
681,jxdn,BETTER OFF DEAD,2021,rock,track
682,Airbag,Volver a Casa,2021,rock,track
683,Inhaler,Cheer Up Baby,2021,rock,track
684,Parcels,Free,2021,rock,track
685,Stellar,Mistake,2021,rock,track
686,Airbag,Va a Ser Difícil Olvidar,2021,rock,track
687,Chacalon Jr,Nos Queremos y Qué,2021,rock,track
688,Del Water Gap,Better Than I Know Myself,2021,rock,track
689,Bayron Caicedo,Al Cuartel,2021,rock,track
690,Sarmad,Semillas,2021,rock,track
691,Mitchel Dae,Innocent,2021,rock,track
692,The Cold Stares,In The Night Time,2021,rock,track
693,EKKSTACY,then i met her,2021,rock,track
694,Heroes Del Silencio,Juan Valdivia y Entre dos tierras - Interludio,2021,rock,track
695,Volbeat,The Devil Rages On,2021,rock,track
696,Volbeat,Dagen Før,2021,rock,track
697,Malted Milk,Let Me Ride,2021,rock,track
698,Jon and Roy,Rising Sun,2021,rock,track
699,Eyedress,Body Dysmorphia,2021,rock,track
700,Maggie Lindemann,Knife Under My Pillow,2021,rock,track
701,mgk,papercuts,2021,rock,track
702,Star-Lord Band,Zero to Hero,2021,rock,track
703,The Plot In You,Face Me,2021,rock,track
704,Biffy Clyro,A Hunger in Your Haunt,2021,rock,track
705,Serú Girán,Eiti-Leda - 2021 Remasterizado,2021,rock,track
706,Poppy,Fear of Dying,2021,rock,track
707,jxdn,WANNA BE (feat. Machine Gun Kelly),2021,rock,track
708,Luis Mera Lucky,Isabel de Valois,2021,rock,track
709,Saint Motel,Van Horn,2021,rock,track
710,Foo Fighters,Shame Shame,2021,rock,track
711,The Snuts,Always,2021,rock,track
712,Indio Solari,Encuentro con un Ángel Amateur - En Vivo,2021,rock,track
713,Royal Republic,Back from the Dead,2021,rock,track
714,Oliver Tree,The Internet,2021,rock,track
715,Radiohead,Motion Picture Soundtrack,2021,rock,track
716,The Score,Head Up,2021,rock,track
717,Radiohead,Kid A,2021,rock,track
718,Evanescence,Better Without You,2021,rock,track
719,With Confidence,What You Make It,2021,rock,track
720,Arrested Youth,98 Degrees,2021,rock,track
721,Foo Fighters,No Son Of Mine,2021,rock,track
722,Mogwai,Ritchie Sacramento,2021,rock,track
723,Mammoth,Don't Back Down,2021,rock,track
724,Andrew Prahlow,The River,2021,rock,track
725,Dropkick Murphys,Smash Shit Up,2021,rock,track
726,"Black Country, New Road",Track X,2021,rock,track
727,King Gizzard & The Lizard Wizard,O.N.E.,2021,rock,track
728,KALEO,Alter Ego,2021,rock,track
729,Memo Boy,Facebook.com,2021,rock,track
730,Chacalon Jr,Dile,2021,rock,track
731,Radiohead,The National Anthem,2021,rock,track
732,Bayron Caicedo,"Cama, Muchita y Nada Más",2021,rock,track
733,Caramelos De Cianuro,Booty Call,2021,rock,track
734,Royal Republic,RATA-TATA,2021,rock,track
735,Chacalon Jr,Nuestro Amor Murió,2021,rock,track
736,Airbag,Va a Ser Difícil Olvidar,2021,rock,track
737,Greta Van Fleet,Broken Bells,2021,rock,track
738,Bad Nerves,Don't Stop,2021,rock,track
739,Chacalon Jr,Qué Puedo Hacer,2021,rock,track
740,julie,skipping tiles,2021,rock,track
741,Sting,For Her Love,2021,rock,track
742,The Blue Stones,One By One,2021,rock,track
743,Azucena Aymara,El día de mi muerte,2021,rock,track
744,Citizen Soldier,Thank You for Hating Me,2021,rock,track
745,Volbeat,The Sacred Stones,2021,rock,track
746,EKKSTACY,then i met her,2021,rock,track
747,Lord Huron,Not Dead Yet,2021,rock,track
748,John Mayer,Shot in the Dark,2021,rock,track
749,Los Fabulosos Cadillacs,Vasos Vacíos - Remasterizado 2008,2021,rock,track
750,Muse,Won’t Stand Down,2022,rock,track
751,Motionless In White,Masterpiece,2022,rock,track
752,The Warning,CHOKE,2022,rock,track
753,Muse,Kill Or Be Killed,2022,rock,track
754,Queen,Face It Alone,2022,rock,track
755,Red Hot Chili Peppers,Black Summer,2022,rock,track
756,Muse,Will Of The People,2022,rock,track
757,"Grover Washington, Jr.",Just the Two of Us,2022,rock,track
758,alt-J,U&ME,2022,rock,track
759,Memphis May Fire,Misery,2022,rock,track
760,Motörhead,Killed by Death,2022,rock,track
761,Måneskin,SUPERMODEL,2022,rock,track
762,Maná,Te Lloré Un Río,2022,rock,track
763,Hens,Sagitario (Mi Madre Me Va A Matar),2022,rock,track
764,Papa Roach,Kill The Noise,2022,rock,track
765,Ghost,Spillways,2022,rock,track
766,Charlie USG,Me da igual,2022,rock,track
767,Charlie USG,Lo que nunca te dije,2022,rock,track
768,Ghost,Call Me Little Sunshine,2022,rock,track
769,La Marmita,Todos Mirando,2022,rock,track
770,Walls,Cuesta Arriba,2022,rock,track
771,Khruangbin,Mariella,2022,rock,track
772,Milky Chance,Synchronize,2022,rock,track
773,Bad Omens,Just Pretend,2022,rock,track
774,VOILÀ,Drinking with Cupid,2022,rock,track
775,Khruangbin,B-Side,2022,rock,track
776,Wet Leg,Wet Dream,2022,rock,track
777,VOILÀ,Therapy,2022,rock,track
778,Paula Koops,Odio que te quiero,2022,rock,track
779,Marea,El trompo,2022,rock,track
780,mgk,maybe (feat. Bring Me The Horizon),2022,rock,track
781,Los Suaves,Malas Noticias - En Directo,2022,rock,track
782,Falling In Reverse,Voices In My Head,2022,rock,track
783,Cari Cari,Belo Horizonte,2022,rock,track
784,Connor Kauffman,Bleed,2022,rock,track
785,The Black Keys,Wild Child,2022,rock,track
786,Walls,Los niños del parque,2022,rock,track
787,llvna,Tabaco y Alcohol,2022,rock,track
788,Walls,Tan vacío (feat. Hens),2022,rock,track
789,Walls,En Dos,2022,rock,track
790,Marea,Buena muerte,2022,rock,track
791,Marea,Nuestra fosa,2022,rock,track
792,Queen,I Want It All - Single Version,2022,rock,track
793,Marea,Se acaba el baile,2022,rock,track
794,Derik Fein,Don't Matter,2022,rock,track
795,Imagine Dragons,Follow You,2022,rock,track
796,Imagine Dragons,Wrecked,2022,rock,track
797,Dire Straits,Money For Nothing - Single Edit / Remastered 2022,2022,rock,track
798,Royel Otis,Oysters In My Pocket,2022,rock,track
799,Various Artists,Iris,2022,rock,track
800,Bring Me The Horizon,sTraNgeRs,2022,rock,track
801,Gorillaz,Cracker Island (feat. Thundercat),2022,rock,track
802,Ed Sheeran,Bad Habits (feat. Bring Me The Horizon),2022,rock,track
803,mgk,emo girl (feat. WILLOW),2022,rock,track
804,The Warning,DISCIPLE,2022,rock,track
805,Måneskin,LA FINE,2022,rock,track
806,The Warning,MONEY,2022,rock,track
807,Foals,2am,2022,rock,track
808,Falling In Reverse,ZOMBIFIED,2022,rock,track
809,Lepoka,Pandemonium,2022,rock,track
810,Måneskin,If I Can Dream (From The Original Motion Picture Soundtrack ELVIS),2022,rock,track
811,Aziekel,Mil Horas,2022,rock,track
812,Sable,Just Dance,2022,rock,track
813,"Black Country, New Road",The Place Where He Inserted the Blade,2022,rock,track
814,Red Hot Chili Peppers,She's a Lover,2022,rock,track
815,Muse,Compliance,2022,rock,track
816,Placebo,Beautiful James,2022,rock,track
817,Three Days Grace,So Called Life,2022,rock,track
818,quannnic,life imitates life,2022,rock,track
819,Red Hot Chili Peppers,Tippa My Tongue,2022,rock,track
820,almost monday,cough drops,2022,rock,track
821,Red Hot Chili Peppers,Eddie,2022,rock,track
822,LEAP,Where The Silence Goes,2022,rock,track
823,Muse,Verona,2022,rock,track
824,El Cuarteto De Nos,Rorschach,2022,rock,track
825,Red Hot Chili Peppers,Black Summer,2022,rock,track
826,Ghost,Hunter’s Moon,2022,rock,track
827,Shinedown,A Symptom Of Being Human,2022,rock,track
828,The Smile,The Smoke,2022,rock,track
829,Red Hot Chili Peppers,Here Ever After,2022,rock,track
830,Red Hot Chili Peppers,White Braids & Pillow Chair,2022,rock,track
831,The Score,Enemies,2022,rock,track
832,mgk,make up sex (feat. blackbear),2022,rock,track
833,Marea,Buena muerte,2022,rock,track
834,Red Hot Chili Peppers,Peace and Love,2022,rock,track
835,The Score,Fighter,2022,rock,track
836,beabadoobee,Talk,2022,rock,track
837,The Score,Head Up,2022,rock,track
838,Los Suaves,Por una Vez en la Vida - En Directo,2022,rock,track
839,Los Suaves,Malas Noticias - En Directo,2022,rock,track
840,Imagine Dragons,Monday,2022,rock,track
841,Nickelback,San Quentin,2022,rock,track
842,Guns N' Roses,November Rain - 2022 Version,2022,rock,track
843,Goodbye June,Step Aside,2022,rock,track
844,No Konforme,Semillas de Revolución,2022,rock,track
845,Jack Johnson,One Step Ahead,2022,rock,track
846,Marea,Más me duele a mí,2022,rock,track
847,Angst,Regret,2022,rock,track
848,Jerry Lee Lewis,Whole Lotta Shakin' Going On - Remastered 2022,2022,rock,track
849,Dani Fernández,Bailemos - On The Road,2022,rock,track
850,Loveless,MIDDLE OF THE NIGHT,2022,rock,track
851,ONE OK ROCK,Save Yourself,2022,rock,track
852,Sleep Token,Is It Really You?,2022,rock,track
853,YUNGBLUD,Memories (with WILLOW),2022,rock,track
854,Emei,That Girl,2022,rock,track
855,Babasonicos,Mimos Son Mimos,2022,rock,track
856,Sunflower Bean,Moment In The Sun - Bonus Track,2022,rock,track
857,Red Hot Chili Peppers,The Shape I'm Takin',2022,rock,track
858,A Day To Remember,Miracle,2022,rock,track
859,The Warning,EVOLVE,2022,rock,track
860,Memphis May Fire,Blood & Water,2022,rock,track
861,Jeris Johnson,Kryptonite (Reloaded),2022,rock,track
862,Muse,We Are Fucking Fucked,2022,rock,track
863,All Good Things,Survivor,2022,rock,track
864,El Cuarteto De Nos,Maldito Show,2022,rock,track
865,ONE OK ROCK,Free Them (feat. Teddy Swims),2022,rock,track
866,mgk,9 lives,2022,rock,track
867,Motionless In White,Scoring The End Of The World (feat. Mick Gordon),2022,rock,track
868,Night Tapes,Humans,2022,rock,track
869,Metallica,Lux Æterna,2022,rock,track
870,YUNGBLUD,The Funeral,2022,rock,track
871,Ghost,Watcher In The Sky,2022,rock,track
872,Tomas Chris,ANIMAL,2022,rock,track
873,Tame Impala,The Boat I Row,2022,rock,track
874,"Black Country, New Road",Chaos Space Marine,2022,rock,track
875,Three Days Grace,Lifetime,2022,rock,track
876,Boy Harsher,Give Me a Reason,2022,rock,track
877,Red Hot Chili Peppers,Tippa My Tongue,2022,rock,track
878,mgk,more than life (feat. glaive),2022,rock,track
879,"Black Country, New Road",Concorde,2022,rock,track
880,Cruzando El Charco,El trato,2022,rock,track
881,Cal in Red,Can I Call You Tonight? / Quarterback,2022,rock,track
882,Franz Ferdinand,Take Me Out,2022,rock,track
883,Aziekel,Mil Horas,2022,rock,track
884,Chri$tian Gate$,Dangerous State of Mind,2022,rock,track
885,George Barnett,NOTHING ON THE LINE,2022,rock,track
886,Red Hot Chili Peppers,White Braids & Pillow Chair,2022,rock,track
887,Red Hot Chili Peppers,Peace and Love,2022,rock,track
888,I Prevail,Self-Destruction,2022,rock,track
889,akiaura,veil,2022,rock,track
890,Red Hot Chili Peppers,Here Ever After,2022,rock,track
891,Mitchel Dae,3days,2022,rock,track
892,Stick Figure,Way of Life (with Slightly Stoopid),2022,rock,track
893,Scorpions,When You Know (Where You Come From),2022,rock,track
894,Dire Straits,Private Investigations - Remastered 2022,2022,rock,track
895,Jack Johnson,One Step Ahead,2022,rock,track
896,Goodbye June,Step Aside,2022,rock,track
897,Connor Kauffman,Parasite,2022,rock,track
898,Mitchel Dae,down to the river,2022,rock,track
899,Surf Hat,Bowling Alley Thug,2022,rock,track
900,TK from Ling tosite sigure,first death,2022,rock,track
901,ONE OK ROCK,Let Me Let You Go,2022,rock,track
902,"Black Country, New Road",Intro,2022,rock,track
903,The Rose,Shift,2022,rock,track
904,The Rasmus,Jezebel,2022,rock,track
905,Portugal. The Man,"What, Me Worry?",2022,rock,track
906,Muse,Won’t Stand Down,2022,rock,track
907,Babasonicos,Bye Bye,2022,rock,track
908,2 minutos,Ya No Sos Igual,2022,rock,track
909,The Warning,ANIMOSITY,2022,rock,track
910,Memphis May Fire,Bleed Me Dry,2022,rock,track
911,STARSET,Waiting On The Sky To Change,2022,rock,track
912,Molotov,Pendejo,2022,rock,track
913,mgk,more than life (feat. glaive),2022,rock,track
914,Sigur Rós,Untitled #9 - Smáskifa 1,2022,rock,track
915,Muse,Euphoria,2022,rock,track
916,Arcade Fire,Age of Anxiety II (Rabbit Hole),2022,rock,track
917,Muse,Ghosts (How Can I Move On),2022,rock,track
918,Arcade Fire,Age of Anxiety I,2022,rock,track
919,Lø Spirit,Mind Of Mine,2022,rock,track
920,Vieux Farka Touré,Savanne,2022,rock,track
921,alt-J,Hard Drive Gold,2022,rock,track
922,Avril Lavigne,Love It When You Hate Me (feat. blackbear),2022,rock,track
923,Red Hot Chili Peppers,These Are the Ways,2022,rock,track
924,Ghost,Twenties,2022,rock,track
925,Juanita Burbano,Cuando Florezca El Amor,2022,rock,track
926,Pixies,Human Crime,2022,rock,track
927,PERSONA 749,Let Em' Out,2022,rock,track
928,Keanu Bicol,her smile,2022,rock,track
929,Red Hot Chili Peppers,Poster Child,2022,rock,track
930,El Cuarteto De Nos,Frankenstein Posmo,2022,rock,track
931,Maria De Los Angeles,NI QUE VALIERAS TANTO,2022,rock,track
932,Red Hot Chili Peppers,It's Only Natural,2022,rock,track
933,Band of Horses,Warning Signs,2022,rock,track
934,Five Finger Death Punch,AfterLife,2022,rock,track
935,King Gizzard & The Lizard Wizard,Kepler-22b,2022,rock,track
936,The Bones of J.R. Jones,Trouble,2022,rock,track
937,"Black Country, New Road",Good Will Hunting,2022,rock,track
938,Dehd,Bad Love,2022,rock,track
939,The Hellacopters,Eyes Of Oblivion,2022,rock,track
940,Still Corners,Far Rider,2022,rock,track
941,GHOSTWOMAN,Do You,2022,rock,track
942,Scorpions,Rock Believer,2022,rock,track
943,Generación 12,Tu Reino Está Aquí,2022,rock,track
944,José Lucas,Paradise,2022,rock,track
945,EKKSTACY,i just want to hide my face,2022,rock,track
946,Dire Straits,Sultans Of Swing - Remastered 2022,2022,rock,track
947,Goodbye June,Three Chords,2022,rock,track
948,Angel Guaraca,Camino Largo Versión 2,2022,rock,track
949,Dire Straits,Brothers In Arms - Edit / Remastered 2022,2022,rock,track
950,Sayuri,レイメイ,2022,rock,track
951,ONE OK ROCK,Prove,2022,rock,track
952,coldrain,Bloody Power Fame,2022,rock,track
953,HEALTH,NO ESCAPE,2022,rock,track
954,Edwin Rosen,Vertigo,2022,rock,track
955,"Black Country, New Road",Basketball Shoes,2022,rock,track
956,Nothing But Thieves,Life's Coming in Slow - from GRAN TURISMO 7,2022,rock,track
957,Memphis May Fire,The Fight Within,2022,rock,track
958,Piti Fernández,DOCTORA II,2022,rock,track
959,Tame Impala,No Choice,2022,rock,track
960,French Police,Club De Vampiros,2022,rock,track
961,VIOLENT VIRA,Tarantula Girl,2022,rock,track
962,Inhaler,These Are The Days,2022,rock,track
963,"Black Country, New Road",Haldern,2022,rock,track
964,Papa Roach,Swerve (feat. FEVER 333 & Sueco),2022,rock,track
965,Lost Society,Awake,2022,rock,track
966,Milky Chance,Synchronize,2022,rock,track
967,El Plan De La Mariposa,Vuelvo a Caer en un Túnel de Algodón,2022,rock,track
968,Memphis May Fire,Bleed Me Dry,2022,rock,track
969,Abäk,Abäk,2022,rock,track
970,Steve Aoki,KULT (feat. Jasiah),2022,rock,track
971,Muse,Euphoria,2022,rock,track
972,The Warning,Z,2022,rock,track
973,State of Mine,In The Air Tonight,2022,rock,track
974,Red Hot Chili Peppers,Fake as Fu@k,2022,rock,track
975,Babasonicos,Bye Bye,2022,rock,track
976,Dorothy,Rest In Peace,2022,rock,track
977,Angel Guaraca,El Botellazo,2022,rock,track
978,Placebo,Try Better Next Time,2022,rock,track
979,Azucena Aymara,Quisiera embriagarme,2022,rock,track
980,Fleshwater,Kiss the Ladder,2022,rock,track
981,Jagwar Twin,I Like to Party,2022,rock,track
982,Arcade Fire,Age of Anxiety II (Rabbit Hole),2022,rock,track
983,Red Hot Chili Peppers,Veronica,2022,rock,track
984,Vieux Farka Touré,Savanne,2022,rock,track
985,El Cuarteto De Nos,Fiesta en lo del Dr. Hermes,2022,rock,track
986,Tomas Chris,POPSICLE,2022,rock,track
987,The Hellacopters,Eyes Of Oblivion,2022,rock,track
988,Nickelback,Those Days,2022,rock,track
989,Lø Spirit,Mind Of Mine,2022,rock,track
990,Arcade Fire,Unconditional I (Lookout Kid),2022,rock,track
991,King Hannah,All Being Fine,2022,rock,track
992,PERSONA 749,Let Em' Out,2022,rock,track
993,The Simps,On Fye,2022,rock,track
994,blackbear,gfy (with Machine Gun Kelly),2022,rock,track
995,H.E.A.T,Back to the Rhythm,2022,rock,track
996,Peyton Parrish,The Sound of Silence,2022,rock,track
997,VOILÀ,Pull the Plug,2022,rock,track
998,EKKSTACY,i just want to hide my face,2022,rock,track
999,Generación 12,Tu Reino Está Aquí,2022,rock,track
1000,Linkin Park,Lost,2023,rock,track
1001,The Rose,Back To Me,2023,rock,track
1002,Sleep Token,Take Me Back To Eden,2023,rock,track
1003,Joey Valence & Brae,HOOLIGANG,2023,rock,track
1004,Gorillaz,Cracker Island (feat. Thundercat),2023,rock,track
1005,Falling In Reverse,Watch The World Burn,2023,rock,track
1006,Falling In Reverse,Last Resort - Reimagined,2023,rock,track
1007,Till Lindemann,Entre dos tierras,2023,rock,track
1008,Thirty Seconds To Mars,Stuck,2023,rock,track
1009,Airbag,Nunca Lo Olvides,2023,rock,track
1010,Good Kid,Mimi's Delivery Service,2023,rock,track
1011,Linkin Park,Fighting Myself,2023,rock,track
1012,Måneskin,OWN MY MIND,2023,rock,track
1013,Hombres G,El ataque de las chicas cocodrilo,2023,rock,track
1014,Måneskin,HONEY (ARE U COMING?),2023,rock,track
1015,Catch Your Breath,Dial Tone,2023,rock,track
1016,Milky Chance,Living In A Haze,2023,rock,track
1017,Imagine Dragons,Children of the Sky (a Starfield song),2023,rock,track
1018,Måneskin,READ YOUR DIARY,2023,rock,track
1019,Joey Valence & Brae,PUNK TACTICS,2023,rock,track
1020,Paula Koops,novio del año,2023,rock,track
1021,Chicago,Hard to Say I'm Sorry,2023,rock,track
1022,World News,The Tinman,2023,rock,track
1023,Linkin Park,Lost,2023,rock,track
1024,Catch Your Breath,Shame On Me,2023,rock,track
1025,Måneskin,VALENTINE,2023,rock,track
1026,Måneskin,GOSSIP (feat. Tom Morello),2023,rock,track
1027,Robe,Nada que perder,2023,rock,track
1028,Robe,Ininteligible,2023,rock,track
1029,Måneskin,MAMMAMIA,2023,rock,track
